user_id,session_id,page,time_spent_seconds,converted
457,938,Checkout,9,0
457,938,Thank You,148,1
458,939,Cart,110,0
458,939,Checkout,283,0
458,939,Thank You,231,1
458,940,Homepage,23,0
458,940,Product Page,280,0
458,940,Checkout,176,0
458,940,Thank You,204,1
458,941,Homepage,52,0
458,941,Cart,266,0
458,941,Thank You,287,1
459,942,Homepage,128,0
459,942,Product Page,160,0
459,942,Checkout,221,0
459,942,Thank You,263,1
459,943,Homepage,137,0
459,943,Cart,264,0
460,944,Homepage,234,0
460,944,Thank You,157,1
460,945,Cart,125,0
460,945,Checkout,294,0
461,946,Product Page,298,0
461,946,Cart,76,0
461,946,Thank You,198,1
461,947,Homepage,103,0
461,947,Cart,189,0
461,947,Checkout,237,0
461,948,Product Page,215,0
461,948,Checkout,46,0
462,949,Product Page,248,0
462,949,Checkout,114,0
463,950,Cart,291,0
463,950,Checkout,270,0
463,951,Homepage,255,0
463,951,Product Page,218,0
463,951,Cart,88,0
463,951,Checkout,78,0
463,951,Thank You,263,1
464,952,Homepage,238,0
464,952,Product Page,247,0
464,952,Cart,21,0
464,952,Checkout,85,0
464,952,Thank You,291,1
465,953,Checkout,61,0
465,953,Thank You,66,1
465,954,Homepage,65,0
465,954,Cart,195,0
465,954,Checkout,161,0
465,954,Thank You,196,1
466,955,Homepage,220,0
466,955,Cart,29,0
466,955,Checkout,161,0
466,955,Thank You,150,1
466,956,Homepage,67,0
466,956,Product Page,285,0
466,956,Checkout,183,0
467,957,Checkout,298,0
467,957,Thank You,163,1
468,958,Homepage,263,0
468,958,Product Page,240,0
468,958,Cart,235,0
468,958,Checkout,234,0
468,958,Thank You,81,1
468,959,Homepage,207,0
468,959,Product Page,178,0
468,959,Checkout,281,0
468,959,Thank You,28,1
468,960,Homepage,292,0
468,960,Product Page,68,0
468,960,Cart,291,0
468,960,Checkout,48,0
468,960,Thank You,103,1
469,961,Product Page,248,0
469,961,Thank You,262,1
469,962,Homepage,14,0
469,962,Product Page,145,0
469,963,Homepage,278,0
469,963,Product Page,169,0
469,963,Checkout,210,0
470,964,Homepage,179,0
470,964,Checkout,228,0
470,965,Homepage,167,0
470,965,Cart,200,0
470,965,Checkout,136,0
470,966,Homepage,282,0
470,966,Thank You,91,1
471,967,Homepage,83,0
471,967,Product Page,162,0
471,967,Cart,213,0
471,968,Homepage,18,0
471,968,Cart,34,0
471,968,Thank You,157,1
472,969,Product Page,216,0
472,969,Cart,170,0
472,970,Homepage,127,0
472,970,Cart,126,0
472,970,Checkout,257,0
472,970,Thank You,265,1
473,971,Homepage,288,0
473,971,Product Page,213,0
473,971,Cart,38,0
473,971,Checkout,252,0
473,971,Thank You,19,1
473,972,Homepage,289,0
473,972,Product Page,69,0
473,972,Cart,160,0
473,972,Checkout,295,0
473,972,Thank You,213,1
473,973,Homepage,130,0
473,973,Product Page,280,0
473,973,Cart,221,0
473,973,Checkout,289,0
473,973,Thank You,236,1
474,974,Cart,90,0
474,974,Checkout,5,0
475,975,Homepage,113,0
475,975,Product Page,266,0
475,975,Cart,149,0
475,975,Checkout,28,0
475,975,Thank You,87,1
476,976,Homepage,207,0
476,976,Cart,67,0
476,977,Product Page,112,0
476,977,Cart,263,0
476,977,Thank You,167,1
476,978,Homepage,169,0
476,978,Product Page,179,0
476,978,Cart,112,0
476,978,Checkout,240,0
477,979,Homepage,248,0
477,979,Product Page,7,0
477,979,Cart,9,0
477,979,Thank You,93,1
477,980,Homepage,280,0
477,980,Product Page,20,0
477,980,Cart,232,0
477,980,Checkout,68,0
477,980,Thank You,185,1
477,981,Homepage,68,0
477,981,Product Page,241,0
477,981,Cart,194,0
477,981,Checkout,103,0
477,981,Thank You,232,1
478,982,Homepage,188,0
478,982,Cart,103,0
478,982,Checkout,51,0
479,983,Product Page,23,0
479,983,Cart,148,0
479,983,Checkout,257,0
479,983,Thank You,112,1
479,984,Product Page,61,0
479,984,Checkout,147,0
479,985,Homepage,70,0
479,985,Product Page,38,0
479,985,Cart,70,0
479,985,Checkout,137,0
479,985,Thank You,296,1
480,986,Homepage,291,0
480,986,Product Page,237,0
480,986,Cart,6,0
480,986,Thank You,223,1
481,987,Cart,213,0
481,987,Checkout,145,0
481,988,Checkout,258,0
481,988,Thank You,190,1
481,989,Homepage,147,0
481,989,Product Page,220,0
482,990,Homepage,46,0
482,990,Product Page,297,0
482,990,Cart,17,0
482,990,Checkout,120,0
482,990,Thank You,221,1
482,991,Product Page,89,0
482,991,Thank You,173,1
482,992,Homepage,226,0
482,992,Product Page,17,0
482,992,Checkout,176,0
482,992,Thank You,133,1
483,993,Product Page,179,0
483,993,Checkout,32,0
484,994,Homepage,233,0
484,994,Checkout,68,0
484,994,Thank You,48,1
484,995,Homepage,165,0
484,995,Checkout,38,0
485,996,Homepage,159,0
485,996,Checkout,226,0
486,997,Homepage,155,0
486,997,Thank You,200,1
487,998,Checkout,124,0
487,998,Thank You,10,1
487,999,Homepage,18,0
487,999,Product Page,237,0
487,999,Cart,269,0
487,999,Checkout,173,0
487,999,Thank You,103,1
488,1000,Homepage,104,0
488,1000,Thank You,298,1
489,1001,Product Page,100,0
489,1001,Cart,129,0
489,1001,Checkout,75,0
489,1001,Thank You,27,1
490,1002,Cart,188,0
490,1002,Checkout,164,0
490,1002,Thank You,282,1
491,1003,Cart,180,0
491,1003,Checkout,154,0
491,1003,Thank You,193,1
492,1004,Homepage,291,0
492,1004,Product Page,32,0
492,1004,Cart,221,0
493,1005,Homepage,179,0
493,1005,Product Page,101,0
493,1005,Thank You,248,1
493,1006,Homepage,219,0
493,1006,Product Page,173,0
493,1006,Cart,88,0
493,1006,Checkout,58,0
493,1006,Thank You,237,1
494,1007,Homepage,243,0
494,1007,Product Page,114,0
494,1007,Cart,127,0
494,1007,Checkout,251,0
494,1007,Thank You,174,1
495,1008,Homepage,10,0
495,1008,Product Page,42,0
495,1008,Cart,188,0
495,1008,Checkout,20,0
495,1008,Thank You,289,1
495,1009,Product Page,230,0
495,1009,Cart,104,0
495,1010,Homepage,150,0
495,1010,Cart,94,0
495,1010,Checkout,117,0
495,1010,Thank You,139,1
496,1011,Homepage,105,0
496,1011,Product Page,16,0
496,1011,Cart,95,0
496,1012,Homepage,199,0
496,1012,Cart,61,0
496,1012,Checkout,178,0
496,1012,Thank You,112,1
496,1013,Product Page,92,0
496,1013,Cart,274,0
496,1013,Checkout,227,0
496,1013,Thank You,38,1
497,1014,Homepage,277,0
497,1014,Product Page,198,0
497,1014,Thank You,196,1
498,1015,Homepage,81,0
498,1015,Product Page,172,0
498,1015,Cart,131,0
498,1015,Checkout,32,0
498,1015,Thank You,148,1
498,1016,Homepage,46,0
498,1016,Checkout,245,0
498,1016,Thank You,38,1
499,1017,Homepage,169,0
499,1017,Product Page,196,0
499,1017,Cart,274,0
499,1017,Checkout,252,0
499,1017,Thank You,258,1
500,1018,Homepage,111,0
500,1018,Cart,117,0
500,1018,Checkout,108,0
500,1018,Thank You,236,1
500,1019,Product Page,222,0
500,1019,Checkout,198,0
500,1019,Thank You,297,1
